"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"1",1,0.28125,0.320661157024793,0.0940594059405941,0,0.100486223662885,0.368932038834951,0.0921052631578947,0.256493506493506,0.0473083197389886,0.135922330097087,0,0.495065789473684,0.0940594059405941,0,0.00336134453781513,0,0,0.0886699507389163,0.128664495114007,0,0,0.00497512437810945,0,0,0,0,0.34094616639478,0.113597246127367,0.314662273476112,0,0.346218487394958,0.0503355704697987,0.210702341137124,0,0.099009900990099,0.109324758842444,0.408026755852843,0.0836065573770492,0.215358931552588,0,0,0.111292962356792,0.113486842105263,0.38255033557047,0,0,0,0.353618421052632,0.220735785953177,0.113237639553429,0.0854838709677419,0.00332225913621262,0.11952861952862,0,0,0.234811165845649,0.456260720411664,0,0.054726368159204,0,0,0
"2",0.28125,1,0.00784929356357928,0,0.67373572593801,0,0.0202808112324493,0,0.121913580246914,0,0.00154083204930663,0.700949367088608,0.0680379746835443,0,0,0.141463414634146,0,0,0.00301659125188537,0,0,0.661442006269592,0.514285714285714,0.617224880382775,0.0015748031496063,0.609230769230769,0.00470219435736677,0.205928237129485,0.00656814449917898,0.0587301587301587,0,0.212121212121212,0.677725118483412,0.136217948717949,0.61698717948718,0,0,0.0172684458398744,0.00158730158730159,0.0919003115264797,0.00462962962962963,0,0.0015552099533437,0,0.247619047619048,0,0,0,0.222741433021807,0.0815660685154976,0,0,0.155802861685215,0,0,0,0.00792393026941363,0.228476821192053,0,0.0191387559808612,0,0,0
"3",0.320661157024793,0.00784929356357928,1,0,0,0,0.96411856474259,0,0.00788643533123028,0,0.580441640378549,0,0.903328050713154,0,0,0,0,0,0.468847352024922,0.473101265822785,0,0.00158478605388273,0,0,0,0,0,0.0175438596491228,0.744147157190635,0.00161030595813205,0,0.0145631067961165,0.00961538461538462,0.301948051948052,0,0,0,0.833605220228385,0.499189627228525,0.0224,0,0,0,0,0.0143769968051118,0,0,0,0.0159744408945687,0.00815660685154975,0,0,0,0,0,0,0,0.691297208538588,0,0.0304487179487179,0,0,0
"4",0.0940594059405941,0,0,1,0,0,0,0.00163132137030995,0,1,0,0,0,0,0,0,0,0,0,0,0.308702791461412,0,0,0,0.358520900321543,0,0.0175438596491228,0,0,0.977161500815661,0.0222222222222222,0,0,0,0,0,0,0,0,0.789049919484702,0,0.0357142857142857,0,0,0,0,0.421647819063005,0,0,0,0,0.0186915887850467,0,0,0,0.0239234449760766,0.981996726677578,0,0,0,0.0258481421647819,0.0241545893719807,0
"5",0,0.67373572593801,0,0,1,0,0,0,0,0,0,0.986776859504132,0,0,0,0.282051282051282,0,0,0,0,0.00168634064080944,0.985245901639344,0.838333333333333,0.984974958263773,0.00328407224958949,0.977742448330684,0.00493421052631579,0,0,0,0,0,0.892915980230643,0,0.986906710310966,0,0,0.0183333333333333,0,0.00167224080267559,0.0759289176090469,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0.0754716981132075,0,0.0594059405940594,0,0,0
"6",0.100486223662885,0,0,0,0,1,0,0.959183673469388,0.834862385321101,0.00458715596330275,0,0,0,0.969648562300319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769465648854962,0,0.0282131661442006,0,0.757575757575758,0,0.05320813771518,0,0.998430141287284,0.966767371601209,0,0,0,0,0.0830815709969789,0.996884735202492,0.998439937597504,0.708920187793427,0,0,0,0.732919254658385,0.896272285251216,1,0.866359447004608,0,0.998412698412698,0,0.0218408736349454,0.0267295597484277,0,0,0,0,0,0
"7",0.368932038834951,0.0202808112324493,0.96411856474259,0,0,0,1,0,0.0265625,0,0.50392464678179,0,0.950715421303657,0,0,0,0,0,0.384976525821596,0.432646592709984,0,0,0,0,0,0,0,0.0362204724409449,0.634064080944351,0.00162866449511401,0,0.0338164251207729,0.0111111111111111,0.2416,0,0,0,0.864951768488746,0.408360128617363,0.0177133655394525,0,0,0,0,0.0396825396825397,0,0,0,0.0409448818897638,0.0273752012882448,0,0,0,0,0,0,0,0.707563025210084,0,0.0308441558441558,0,0,0
"8",0.0921052631578947,0,0,0.00163132137030995,0,0.959183673469388,0,1,0.748822605965463,0.0125391849529781,0,0,0,0.990275526742301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689763779527559,0,0.0223642172523962,0.00778816199376947,0.678688524590164,0,0.0276872964169381,0,0.947368421052632,0.99537750385208,0,0,0,0,0.165366614664587,0.930599369085173,0.948598130841122,0.645933014354067,0,0,0,0.645367412140575,0.805280528052805,0.963893249607535,0.920062695924765,0,0.934294871794872,0,0.0380952380952381,0.0480769230769231,0,0,0,0.00479233226837061,0.0046875,0
"9",0.256493506493506,0.121913580246914,0.00788643533123028,0,0,0.834862385321101,0.0265625,0.748822605965463,1,0,0.0015527950310559,0,0.0647709320695103,0.767145135566188,0,0,0,0,0.00151057401812689,0,0,0,0,0,0,0,0,0.901840490797546,0.0164744645799012,0.0551181102362205,0,0.905362776025237,0.0361635220125786,0.179080824088748,0,0.827586206896552,0.777604976671851,0,0,0.0359937402190923,0,0,0.893416927899687,0.83695652173913,0.91283676703645,0,0,0,0.919811320754717,0.9456,0.895962732919255,0.657616892911011,0,0.842948717948718,0,0,0.00316957210776545,0.146141215106732,0,0,0,0,0
"10",0.0473083197389886,0,0,1,0,0.00458715596330275,0,0.0125391849529781,0,1,0,0,0,0.0108695652173913,0,0,0.0095389507154213,0.0137404580152672,0,0,0.342995169082126,0,0,0,0.373626373626374,0,0.0615141955835962,0,0,0.825471698113208,0.0825688073394495,0,0,0,0,0.00464396284829721,0.00900900900900901,0,0,0.71608832807571,0,0.104229607250755,0.0031104199066874,0.0046656298600311,0,0.0137614678899083,0.369905956112853,0,0,0,0.00302114803625378,0.0343796711509716,0.0173775671406003,0.00469483568075117,0,0.0904907975460123,0.861904761904762,0,0.0184331797235023,0,0.0906200317965024,0.0914728682170543,0.00157977883096367
"11",0.135922330097087,0.00154083204930663,0.580441640378549,0,0,0,0.50392464678179,0,0.0015527950310559,0,1,0,0.492868462757528,0,0,0,0,0,0.960122699386503,0.971698113207547,0,0.00156739811912226,0.00321543408360129,0,0,0,0,0.0046801872074883,0.775409836065574,0,0,0.00158730158730159,0.0078740157480315,0.73354735152488,0,0,0,0.427652733118971,0.94811320754717,0.112877583465819,0,0,0,0,0.00158730158730159,0,0,0,0.00316957210776545,0,0,0,0,0,0,0,0,0.304132231404959,0,0.0174880763116057,0,0,0
"12",0,0.700949367088608,0,0,0.986776859504132,0,0,0,0,0,0,1,0,0,0,0.268006700167504,0,0,0,0,0,1,0.810457516339869,1,0,0.941082802547771,0.00478468899521531,0,0,0,0,0,0.923076923076923,0,0.950980392156863,0,0,0.0113268608414239,0,0,0.0359375,0,0,0,0,0,0,0,0,0,0,0,0.353896103896104,0,0,0,0,0.0548172757475083,0,0.032520325203252,0,0,0
"13",0.495065789473684,0.0680379746835443,0.903328050713154,0,0,0,0.950715421303657,0,0.0647709320695103,0,0.492868462757528,0,1,0,0,0,0,0,0.382215288611544,0.461172741679873,0,0,0,0,0,0,0,0.0956937799043062,0.542087542087542,0.0130505709624796,0,0.101426307448494,0.0130081300813008,0.246732026143791,0,0,0,0.928,0.380417335473515,0.0303514376996805,0,0,0,0,0.11400651465798,0,0,0,0.0985691573926868,0.0504201680672269,0,0,0,0,0,0,0,0.644182124789207,0,0.0276872964169381,0,0,0
"14",0.0940594059405941,0,0,0,0,0.969648562300319,0,0.990275526742301,0.767145135566188,0.0108695652173913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703821656050955,0,0.0293637846655791,0,0.697068403908795,0,0.0341463414634146,0,0.955766192733017,0.998444790046656,0,0,0,0,0.135093167701863,0.94408945686901,0.959247648902821,0.649918962722853,0,0,0,0.664050235478807,0.832781456953642,0.963836477987421,0.89060092449923,0,0.942622950819672,0,0.0285261489698891,0.0386473429951691,0,0,0,0,0,0
