"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"1",1,0.198083067092652,0.0223642172523962,0.32484076433121,0,0.00471698113207547,0.0210016155088853,0,0.0421216848673947,0.393416927899687,0.0359477124183007,0,0.0300632911392405,0.0015552099533437,0,0.211726384364821,0,0,0.0243506493506494,0.0385852090032154,0.0180032733224223,0,0.263157894736842,0,0.0158730158730159,0,0,0.0969305331179321,0.023961661341853,0.573983739837398,0,0.0608424336973479,0.223472668810289,0.0380348652931854,0,0.00313479623824451,0,0.0252365930599369,0.0180327868852459,0.995161290322581,0.122349102773246,0,0.00486223662884927,0,0.0684039087947883,0,0.00797448165869218,0,0.0529695024077047,0.00972447325769854,0.00168350168350168,0,0.0356564019448947,0.0109375,0,0,0.408360128617363,0.215596330275229,0.00154798761609907,0.25974025974026,0,0,0
"2",0.198083067092652,1,0.0016366612111293,0,0.383627608346709,0.00313479623824451,0.00490196078431373,0,0.0325581395348837,0,0.00164473684210526,0.366720516962843,0.0032626427406199,0.0139318885448916,0,0.388059701492537,0,0,0.00324675324675325,0,0.00495049504950495,0.37012987012987,0.69478527607362,0.373065015479876,0.0110935023771791,0.339563862928349,0.00476947535771065,0.0461783439490446,0.00161812297734628,0.00323624595469256,0,0.0363924050632911,0.993569131832797,0.0448,0.359349593495935,0.00158982511923688,0.00160771704180064,0.00160513643659711,0.00164744645799012,0.158730158730159,0.0573770491803279,0,0.00327332242225859,0.0015748031496063,0.039344262295082,0,0,0,0.0521172638436482,0.00485436893203883,0.00168634064080944,0.00162074554294976,0.708265802269044,0.0047244094488189,0,0,0.0016366612111293,0.0653188180404355,0.00156494522691706,0.0852090032154341,0,0,0
"3",0.0223642172523962,0.0016366612111293,1,0,0,0,0.986798679867987,0,0.0260736196319018,0,0.910858995137763,0,0.971518987341772,0,0,0.00323624595469256,0,0,0.901134521880065,0.897226753670473,0,0,0,0,0,0,0,0.128571428571429,1,0,0,0.170616113744076,0.0064,0.63275039745628,0,0,0,0.950479233226837,0.927731092436975,0.0844155844155844,0.00162074554294976,0,0,0,0.115447154471545,0,0,0,0.103338632750397,0,0,0,0,0,0,0,0,0.771028037383178,0,0.0113268608414239,0,0,0
"4",0.32484076433121,0,0,1,0,0,0,0.0064,0,1,0,0,0,0,0.00807754442649435,0,0.0223285486443381,0.0127591706539075,0,0,0.158940397350993,0,0,0,0.139646869983949,0,0.0221870047543582,0,0,0.904458598726115,0.05229793977813,0,0,0,0,0,0.00806451612903226,0,0,0.26461038961039,0,0.0923824959481361,0,0.00306278713629403,0,0.0146103896103896,0.207062600321027,0.00969305331179321,0,0,0,0.0128,0,0,0.00474683544303797,0.0855263157894737,0.96551724137931,0.0185471406491499,0.0262345679012346,0,0.0742496050552923,0.0613207547169811,0.0094488188976378
"5",0,0.383627608346709,0,0,1,0,0,0,0,0,0,1,0,0,0,0.141945773524721,0.0015625,0,0,0,0,1,0.214067278287462,1,0.00784929356357928,0.826952526799387,0,0,0,0,0,0,0.321543408360129,0,1,0,0,0,0,0,0.0338709677419355,0,0,0,0,0,0,0,0,0,0,0,0.253611556982344,0,0,0,0,0.00305810397553517,0,0.0317965023847377,0,0,0
"6",0.00471698113207547,0.00313479623824451,0,0,0,1,0,0.790625,0.420890937019969,0.00154559505409583,0,0,0,0.826153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308282208588957,0,0.00157232704402516,0,0.273556231003039,0.0015748031496063,0.0566037735849057,0,0.987897125567322,0.778129952456418,0,0,0,0,0.00157232704402516,1,0.816944024205749,0.276972624798712,0,0,0,0.238924050632911,0.918238993710692,1,0.756630265210608,0,0.920560747663551,0,0,0.00630914826498423,0,0,0,0,0,0
"7",0.0210016155088853,0.00490196078431373,0.986798679867987,0,0,0,1,0,0.0772870662460568,0,0.836974789915966,0,0.921474358974359,0,0,0.00330578512396694,0,0,0.824959481361426,0.816425120772947,0,0,0.00158730158730159,0,0,0,0,0.208333333333333,0.940226171243942,0.00161550888529887,0,0.266666666666667,0.0226171243941842,0.618506493506494,0,0,0,0.876006441223833,0.846534653465347,0.0733652312599681,0,0,0,0,0.196078431372549,0,0,0,0.188429752066116,0,0,0,0,0.00162074554294976,0,0,0,0.892018779342723,0,0.00661157024793388,0,0,0
"8",0,0,0,0.0064,0,0.790625,0,1,0.156398104265403,0.0112359550561798,0,0,0,0.911532385466035,0,0,0,0.00493421052631579,0,0,0,0,0,0,0,0,0,0.101286173633441,0,0,0.00321543408360129,0.0678233438485804,0,0.014446227929374,0,0.822327044025157,1,0,0,0,0,0.0445544554455446,0.761904761904762,0.993710691823899,0.0627062706270627,0,0,0,0.0691318327974277,0.663920922570016,0.817258883248731,1,0,0.660828025477707,0,0.0297520661157025,0.0115702479338843,0,0,0,0.016025641025641,0.0113085621970921,0
"9",0.0421216848673947,0.0325581395348837,0.0260736196319018,0,0,0.420890937019969,0.0772870662460568,0.156398104265403,1,0,0.00798722044728434,0,0.029595015576324,0.266666666666667,0,0,0,0,0.0330708661417323,0.0125984251968504,0,0,0,0,0,0,0,0.905572755417957,0.0357142857142857,0.00771604938271605,0,0.902140672782875,0.0554699537750385,0.327613104524181,0,0.390577507598784,0.178294573643411,0.00154320987654321,0.0226537216828479,0.00158730158730159,0,0,0.452229299363057,0.190045248868778,0.949685534591195,0,0,0,1,0.547619047619048,0.401929260450161,0.151702786377709,0,0.534848484848485,0,0,0.00157977883096367,0.0873493975903614,0,0,0,0,0
"10",0.393416927899687,0,0,1,0,0.00154559505409583,0,0.0112359550561798,0,1,0,0,0,0.00153374233128834,0,0,0.0206349206349206,0.00317460317460317,0,0,0.158238172920065,0,0,0,0.130708661417323,0.00154798761609907,0.0203442879499218,0.00158227848101266,0,0.911111111111111,0.0523882896764253,0,0,0,0,0.00155763239875389,0.0141065830721003,0,0,0.334913112164297,0.00161550888529887,0.0963081861958267,0.0016,0.00604229607250755,0,0.00321027287319422,0.00625,0.00157728706624606,0,0.00158227848101266,0.00164744645799012,0.021671826625387,0.00311526479750779,0.00154320987654321,0,0.089171974522293,0.952380952380952,0.0289193302891933,0.0335365853658537,0,0.0658499234303216,0.0546021840873635,0.00157232704402516
"11",0.0359477124183007,0.00164473684210526,0.910858995137763,0,0,0,0.836974789915966,0,0.00798722044728434,0,1,0,0.952691680261011,0,0,0.0281456953642384,0,0,0.976973684210526,0.998333333333333,0,0,0.00788643533123028,0,0,0,0,0.100961538461538,0.921440261865794,0,0,0.096,0.00988467874794069,0.634551495016611,0,0,0,0.987034035656402,0.958333333333333,0.107260726072607,0.0119250425894378,0,0,0,0.0606060606060606,0,0,0,0.0510708401976936,0,0,0,0,0,0,0,0,0.65086887835703,0,0.040983606557377,0,0,0
"12",0,0.366720516962843,0,0,1,0,0,0,0,0,0,1,0,0,0,0.120325203252033,0,0,0,0,0,1,0.181959564541213,1,0.00476190476190476,0.821316614420063,0,0,0,0,0,0,0.301612903225806,0,0.998394863563403,0,0,0,0,0,0.0180623973727422,0,0,0,0,0,0,0,0,0,0,0,0.229508196721311,0,0,0,0,0.0046656298600311,0,0.0162337662337662,0,0,0
