"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"1",1,0.280507131537242,0.265923566878981,0.447530864197531,0.116613418530351,0.0650793650793651,0.265625,0.0641025641025641,0.1696,0.5136,0.287878787878788,0.135906040268456,0.275752773375594,0.0667726550079491,0,0.264,0.0128,0,0.262376237623762,0.30016051364366,0.209003215434084,0.135537190082645,0.279434850863422,0.128,0.211690363349131,0.132890365448505,0.13758389261745,0.249581239530988,0.275123558484349,0.654281098546042,0.00494233937397035,0.209756097560976,0.284126984126984,0.277597402597403,0.1248,0.0543130990415335,0.0688,0.277685950413223,0.278125,0.996715927750411,0.194630872483221,0.0127388535031847,0.0675039246467818,0.0608974358974359,0.210950080515298,0,0.035426731078905,0.00312989045383412,0.187106918238994,0.0733229329173167,0.0646687697160883,0.0660225442834139,0.120578778135048,0.080824088748019,0.00323101777059774,0.00952380952380952,0.500826446280992,0.418451400329489,0.0884244372990354,0.359805510534846,0.00470219435736677,0.00324675324675325,0
"2",0.280507131537242,1,0.118564742589704,0.00458715596330275,0.82642089093702,0.0187207488299532,0.125,0.0111464968152866,0.0965189873417722,0.00316957210776545,0.125611745513866,0.827140549273021,0.109923664122137,0.0218068535825545,0,0.656298600311042,0.0351437699680511,0,0.1072,0.121019108280255,0.0968253968253968,0.823151125401929,0.830015313935682,0.815409309791332,0.167711598746081,0.757328990228013,0.155115511551155,0.113268608414239,0.127591706539075,0.0142405063291139,0.0032258064516129,0.0875796178343949,0.995275590551181,0.143974960876369,0.803459119496855,0.0110584518167457,0.0157232704402516,0.122977346278317,0.134259259259259,0.273155416012559,0.333892617449664,0.00154798761609907,0.0172413793103448,0.0185185185185185,0.104265402843602,0,0,0.00154559505409583,0.110429447852761,0.0168453292496172,0.0175718849840256,0.0138248847926267,0.786053882725832,0.0172684458398744,0.00159235668789809,0,0.0131147540983607,0.194888178913738,0.144927536231884,0.405405405405405,0,0,0
"3",0.265923566878981,0.118564742589704,1,0,0.00154320987654321,0,1,0,0.32093023255814,0.00313479623824451,0.996768982229402,0.0016366612111293,1,0.00469483568075117,0,0.0450310559006211,0,0,1,0.995290423861852,0,0.00159744408945687,0.0403100775193798,0,0,0.0016260162601626,0,0.488782051282051,1,0.0473933649289099,0,0.483464566929134,0.140378548895899,0.8625,0.00155763239875389,0.0015552099533437,0,0.998420221169036,1,0.309178743961353,0.0148026315789474,0,0.0015600624024961,0,0.468652037617555,0,0,0,0.462732919254658,0.00458715596330275,0,0,0.0015552099533437,0,0,0,0.00320512820512821,0.876777251184834,0,0.0766773162939297,0,0,0
"4",0.447530864197531,0.00458715596330275,0,1,0,0.0655487804878049,0,0.0857580398162328,0.0201550387596899,1,0,0,0,0.0583717357910906,0.0957446808510638,0.0261941448382126,0.0770440251572327,0.0893682588597843,0,0,0.400936037441498,0,0.0137614678899083,0,0.375384615384615,0.00796178343949045,0.237012987012987,0.0220472440944882,0,0.927899686520376,0.112676056338028,0.0171875,0,0.00470219435736677,0,0.0607476635514019,0.0851393188854489,0,0,0.392912172573189,0.100494233937397,0.184451219512195,0.053680981595092,0.0824427480916031,0.0110236220472441,0.09375,0.2557781201849,0.099388379204893,0.0151745068285281,0.0531914893617021,0.0570107858243451,0.107413010590015,0.0124416796267496,0.0601851851851852,0.0990566037735849,0.168674698795181,0.976114649681529,0.0342679127725857,0.19811320754717,0.104430379746835,0.157975460122699,0.1375,0.0926216640502355
"5",0.116613418530351,0.82642089093702,0.00154320987654321,0,1,0,0.0015552099533437,0,0,0,0,1,0,0,0,0.735614307931571,0.0709677419354839,0,0.00158478605388273,0,0.158982511923688,1,0.8421875,1,0.260663507109005,0.938808373590982,0.255627009646302,0,0.00157977883096367,0,0.0064,0,0.80379746835443,0.00157977883096367,1,0,0,0.00160771704180064,0.00153846153846154,0.139020537124803,0.445182724252492,0,0,0,0,0,0,0,0,0,0,0,0.812111801242236,0,0,0,0,0.0651828298887122,0.213607594936709,0.484751203852327,0,0,0
"6",0.0650793650793651,0.0187207488299532,0,0.0655487804878049,0,1,0,0.975,0.656832298136646,0.119122257053292,0,0,0,0.989164086687306,0,0,0,0.00614439324116743,0,0,0,0,0,0,0,0,0,0.495987158908507,0,0.137658227848101,0,0.496865203761755,0.0153609831029186,0.1375,0,1,0.979750778816199,0,0,0.00947867298578199,0,0.0122137404580153,1,0.986196319018405,0.520766773162939,0,0,0,0.507645259938838,0.995412844036697,1,0.961059190031153,0,0.998447204968944,0,0.0046656298600311,0.141025641025641,0.0016025641025641,0,0,0.00155038759689922,0,0
"7",0.265625,0.125,1,0,0.0015552099533437,0,1,0,0.334365325077399,0.00314465408805031,0.996820349761526,0.00321543408360129,1,0.003125,0,0.053680981595092,0,0,1,0.996875,0,0.00316455696202532,0.0443425076452599,0,0,0.00327868852459016,0,0.495176848874598,1,0.0552922590837283,0,0.494435612082671,0.145962732919255,0.852534562211982,0.00156985871271586,0.0015748031496063,0,1,1,0.296875,0.0180921052631579,0,0.0015552099533437,0,0.471910112359551,0,0,0,0.474006116207951,0.00306278713629403,0,0,0.0031104199066874,0.00154320987654321,0,0,0.00160771704180064,0.934189406099519,0,0.0870967741935484,0,0,0
"8",0.0641025641025641,0.0111464968152866,0,0.0857580398162328,0,0.975,0,1,0.592125984251968,0.138755980861244,0,0,0,0.976340694006309,0.00309597523219814,0,0.0016,0.00631911532385466,0,0,0.0031496062992126,0,0,0,0.00313479623824451,0,0,0.42671009771987,0,0.14785373608903,0.00323624595469256,0.446909667194929,0.0141287284144427,0.1234375,0,0.977883096366509,1,0,0,0.0111642743221691,0,0.0363924050632911,0.968354430379747,1,0.455271565495208,0.0016025641025641,0.0048,0.00314465408805031,0.465437788018433,0.961240310077519,0.968602825745683,1,0,0.967289719626168,0.00160513643659711,0.0279503105590062,0.153225806451613,0.00157977883096367,0,0,0.0172955974842767,0.00794912559618442,0.00159235668789809
"9",0.1696,0.0965189873417722,0.32093023255814,0.0201550387596899,0,0.656832298136646,0.334365325077399,0.592125984251968,1,0.0554675118858954,0.320388349514563,0,0.33125,0.643192488262911,0,0.00314465408805031,0,0.00788643533123028,0.340288924558588,0.313880126182965,0,0,0.0062111801242236,0,0,0,0,0.91437802907916,0.350565428109855,0.119617224880383,0,0.931818181818182,0.109375,0.517350157728707,0,0.570063694267516,0.595611285266458,0.288273615635179,0.324574961360124,0.115015974440895,0.00165562913907285,0.0047244094488189,0.66510172143975,0.606583072100313,0.973520249221184,0,0,0,1,0.685758513931889,0.629160063391442,0.546310832025118,0,0.6796875,0,0.00313479623824451,0.0822368421052632,0.3248,0,0.00972447325769854,0,0,0
"10",0.5136,0.00316957210776545,0.00313479623824451,1,0,0.119122257053292,0.00314465408805031,0.138755980861244,0.0554675118858954,1,0.00327332242225859,0,0.00470957613814757,0.113029827315542,0.0642633228840125,0.0234375,0.0403877221324717,0.0628930817610063,0.0032,0.00470219435736677,0.372611464968153,0,0.0140405616224649,0,0.342812006319115,0.0065359477124183,0.212071778140294,0.0456026058631922,0.00317965023847377,0.94336569579288,0.0794165316045381,0.0450885668276973,0,0.0111464968152866,0,0.12202852614897,0.148264984227129,0.00161030595813205,0.00154320987654321,0.442675159235669,0.0913621262458472,0.145569620253165,0.112,0.141509433962264,0.0432,0.0624,0.0749601275917065,0.0657276995305164,0.0388802488335925,0.116923076923077,0.113057324840764,0.167950693374422,0.0140845070422535,0.112852664576803,0.0598705501618123,0.133540372670807,0.98858075040783,0.0512820512820513,0.16,0.102605863192182,0.123456790123457,0.0972886762360447,0.0611916264090177
